RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
428822,1154,Default,Oregon State Parks & Recreation Department,725 Summer Street NE,Suite C,Salem,OR,97301,USA,2020-12-09
428823,1167,Default,U.S. Forest Service,Black Hills National Forest,803 Soo San Dr.,Rapid City,SD,57702,USA,2020-12-09
428824,1250,Default,Caribou-Targhee National Forest,Palisades Rangers District,3659 E Ririe Highway,Idaho Falls,ID,83401,USA,2020-12-09
428826,57,Default,Paonia State Park,P.O. Box 147,,Crawford,CO,81415,USA,2020-12-09
428827,1246,Default,"Natrona County Roads, Bridges, and Parks Department",538 SW Wyoming Blvd.,P.O. Box 848,Mills,WY,82644,USA,2020-12-09
428828,1998,Default,Albuquerque Area Office,"505 Marquette NW,",Suite 1313,Albuquerque,NM,87102-2162,USA,2020-12-09
428829,1155,Default,Wallowa-Whitman National Forest,P.O. Box 907 / 1550 Dewey Avenue,,Baker City,OR,97814,USA,2020-12-09
428830,1247,Default,Wyoming Game and Fish Department,2055 Missouri Valley Rd.,,Pavillion,WY,82523,USA,2020-12-09
428838,89,Default,Larimer County Parks Department,1800 S. County Rd. 31,,Loveland,CO,80537,USA,2020-12-09
428839,70,Default,"Montana Dept. of Fish, Wildlife and Parks",P.O. Box 200701,,Helena,MT,59620,USA,2020-12-09
428840,1222,Default,Washington Department of Fish & Wildlife,Columbia Basin Wildlife Area,6653 Road K NE,Moses Lake,WA,98837,USA,2020-12-09
428841,1156,Default,Oregon Parks and Recreation Department,"725 Summer Street NE, Suite C",,Salem,OR,97301 ,USA,2020-12-09
428844,90,Default,Lake Pueblo State Park,Colorado Division of Parks and Outdoor Recreation,640 Pueblo Reservoir Rd.,Pueblo,CO,81005,USA,2020-12-09
428846,1223,Default,Washington Department of Fish & Wildlife,Columbia Basin Wildlife Area,6653 Road K NE,Moses Lake,WA,98837,USA,2020-12-09
428847,1248,Default,Wyoming Area Office,P.O. Box 1630,,Cody,WY,82644,USA,2020-12-09
428849,1195,Default,Red Fleet State Park,8750 North Highway 191,,Vernal,UT,84078-7801,USA,2020-12-09
428850,119,Default,Lewiston Orchards Irrigation District,1520 Powers Avenue,,Lewiston,ID,83501,USA,2020-12-09
428851,59,Default,Ridgway State Park,28555 Highway 550,,Ridgway,CO,81432,USA,2020-12-09
428852,60,Default,Rifle Gap State Park,50 Colorado Road 319,,Rifle,CO,81650,USA,2020-12-09
428853,1224,Default,Wenatchee National Forest,10237 U.S. Highway 12,,Naches,WA,98937,USA,2020-12-09
428855,1196,Default,Rockport State Park,9040 North Highway 302,,Peoa,UT,84061-9702,USA,2020-12-09
428856,1225,Default,1917 Marsh Rd.,,,Yakima,WA,98907,USA,2020-12-09
428857,91,Default,U.S. Forest Service,P.O. Box 948,,Glenwood Springs,CO,81601,USA,2020-12-09
428858,86,Default,Rye Patch State Recreation Area,Star Rt. 1,P.O. Box 215,Lovelock,NV,89419,USA,2020-12-09
428859,41,Default,San Benito County Water District,PO Box 899,,Hollister,CA,95024-0899,USA,2020-12-09
428860,1996,Default,San Luis Lake and State Wildlife Area,P O Box 150 ,,Mosca,CO,81146 ,USA,2020-12-09
428861,42,Default,State of California,31426 W. Hwy. 152,,Santa Nella,CA,95322,USA,2020-12-09
428862,1200,Default,Scofield State Park,PO Box 1343,,Huntington,UT,84528,USA,2020-12-09
428865,1168,Default,"South Dakota Department of Game, Fish and Parks",19150 Summerville Road,P.O. Box 63,Shadehill,SD,57638,USA,2020-12-09
428866,9,Default,U.S. Forest Service,P.O. Box 10,,Granby,CO,80446,USA,2020-12-09
428867,43,Default,Shasta-Trinity National Forest,,2400  Washington Ave.,Redding,CA,96003,USA,2020-12-09
428868,81,Default,NE Game and Parks: Sherman SRA,"RR 2, Box 117",,Loup City,NE,68853,USA,2020-12-09
428869,1988,Default,Wyoming Area Office,P.O. Box 1630,,Mills,WY,82644,USA,2020-12-09
428870,2279,Default,El Dorado Irrigation District/Sly Park Recreation Area,P.O. Box 577,,Pollock Pines,CA,95726,USA,2020-12-09
428871,121,Default,Lewiston Orchards Irrigation District,1520 Powers Avenue,,Lewiston,ID,83501,USA,2020-12-09
428872,1227,Default,Washington Department of Wildlife,1550 Alder St. N.W.,,Ephrata,WA,98823,USA,2020-12-09
428873,44,Default,Bureau of Land Management,Folsum Field Office,63 Natoma Street,Folsom,CA,95630,USA,2022-03-30
428874,45,Default,Truckee Ranger District,Tahoe National Forest,10342 Hwy. 89 N.,Truckee,CA,96161,USA,2020-12-09
428875,1201,Default,Starvation State Park,P.O. Box 584,,Duchesne,UT,84021-0584,USA,2020-12-09
428876,82,Default,Wyoming Area office,P.O. Box 1630,,Mills,WY,82644,USA,2020-12-09
428877,1203,Default,Steinaker State Park,4335 North Highway 191,,Vernal,UT,84078-7800,USA,2020-12-09
428878,46,Default,2551 Co. Road 304,,,Elk Creek,CA,95939,USA,2020-12-09
428879,2284,Default,Tahoe National Forest,631 Coyote St.,,Nevada City,CA,95959,USA,2020-12-09
428880,83,Default,NE Game and Parks Commission,Swanson Res. SRA,"RR 2, Box 20",Stratton,NE,69043,USA,2020-12-09
428883,1997,Default,Western Colorado Area Office,Northern Division,2764 Compass Drive,Grand Junction,CO,81506,USA,2020-12-09
428886,3131,Default,Bureau of Reclamation,"1150 North Curtis Road, Suite 100",,Boise,ID,83706-1234,USA,2020-12-09
428887,1135,Default,Great Plains State Park,"Route 1, Box 52",,Mountain Park,OK,73559,USA,2020-12-09
428893,32,Default,U. S. Forest Service,P.O. Box 1190,,Weaverville,CA,96093,USA,2020-12-09
428894,47,Default,U.S. Forest Service,P.O. Box 1190,,Weaverville,CA,96093,USA,2020-12-09
428895,92,Default,U.S. Forest Service,2015 North Poplar,,Leadville,CO,80461,USA,2020-12-09
428896,1171,Default,The City of San Angelo,P.O. Box 1751,,San Angelo,TX,79602,USA,2020-12-09
428897,93,Default,,,,Lincoln,NE,,USA,2020-12-09
428898,1158,Default,Oregon Parks & Recreation Department,"725 Summer Street NE, Suite C",,Salem,OR,97301,USA,2020-12-09
428899,3132,Default,Klamath Basin Area Office,6600 Washburn Way,,"Klamath Falls,",OR,97603-9365,USA,2020-12-09
428900,63,Default,Western Colorado Area Office,Four Corners Division,835 East Second Avenue,Durango,CO,81301,USA,2020-12-09
428902,128,Default,KS Dept. of Wildlife & Parks,Glen Elder State Park,2131 180 Road,Glen Elder,KS,67446,USA,2020-12-09
428904,1159,Default,Snake River Area Office-West,230 Collins Road,,Boise,ID,83702-4520,USA,2020-12-09
428905,3127,Default,Kansas Dept. of Wildlife and Parks,Webster State Park,1210 Nine Road,Stockton,KS,67669,USA,2020-12-09
428908,4,Default,16601 N. Pima Road,,,Scottsdale,AZ,85260,USA,2020-12-09
428909,1160,Default,Deschutes National Forest,1001 SW Emkay Drive ,,Bend,OR,97702,USA,2020-12-09
428910,977,Default,Willard Bay State Park,"900 West 650 North, No.A",,"Willard, UT",UT,84340,USA,2020-12-09
428911,2265,Default,Central CA Area Office,7794 Folsom Dam Road,,Folsom,CA,95630-1799,USA,2020-12-09
428912,94,Default,U.S. Forest Service,P.O. Box 10,,Granby,CO,80446,USA,2020-12-09
428913,71,Default,"Montana Fish,Wildlife & Parks",P. O. Box 200701,,Helena,MT,59620,USA,2020-12-09
428915,84,Default,North Platte National Wildlife Refuge,Box 1346,,Scottsbluff,NE,69363,USA,2020-12-09
428917,1800,Default,Great Plains Region,316 North 26th Street,,Billings,MT,59101,USA,2020-12-09
428919,1993,Default,NE Game and Parks,Box 188,,Minatare,NE,69356,USA,2020-12-09
428938,1127,Default,Dakotas Area Office,P.O. Box 1017,,Bismarck,ND,58501,USA,2020-12-09
430988,12827,Default,27650B South Valley Road,,,Lima,MT," 59739",USA,2020-12-09
430990,12829,Default,4200 East Pine Lodge Road,,,roswell,NM," 88201 ",USA,2020-12-09
430991,12830,Default," 715 Holgerson Road",,,Sequim,WA,98382,USA,2020-12-09
430993,12831,Default,160 Second Avenue p.o. box 270,,,Kotzebue,AK," 99752",USA,2020-12-09
430994,12832,Default,95 Sterling Highway # 1,,,Homer,AK,99603,USA,2020-12-09
430995,12833,Default,1674 Refuge Entrance Rd.,,,Seney,MI,49883,USA,2020-12-09
430996,12834,Default,95 Sterling Highway # 1,,,Homer,AK,99603,USA,2020-12-09
430997,12835,Default,1255 Lighthouse Road PO Box 68,,,St. Marks,FL,32355,USA,2020-12-09
430998,12836,Default,85 Mattamuskeet Road,,,Swan Quarter,NC,27885,USA,2020-12-09
431000,12837,Default,35704 County Hwy 26,,,Rochert,MN,56578,USA,2020-12-09
431490,12838,Default,"6 Main Street, Kangiiqutaq Building",P.O. Box 270  MS 569,,Dillingham,AK,,USA,2020-12-09
431491,12839,Default,95 Sterling Highway # 1,,,Homer,AK,99603,USA,2020-12-09
431492,12828,Default,95 Sterling Highway # 1,,,homer,AK,99603,USA,2020-12-09
431493,12840,Default,Airport rd.,,,Lewistown,MT,59457,USA,2020-12-09
431496,12841,Default,95 Sterling Highway # 1,,,Homer,AK,99603,USA,2020-12-09
431497,12781,Default,32 Refuge Headquarters   ,,,Indiahoma,OK,73552,USA,2020-12-09
432745,1396,Default,2155 West Forest Street ,," ",Brigham City,UT,84302,USA,2020-12-09
432755,4057,Default,1661 W. JPG Niblo Rd,,,Madison,IN,47250,USA,2020-12-09
4339,12719,Default,221 2nd Street West,,,Devils Lake,ND,58301,USA,2022-12-09
43579,2215,Default,Fillmore Field Office,95 East 500 North,,Fillmore,UT,84631,USA,2021-09-01
43580,13069,Default," Bishop Field Office","351 Pacu Lane, Suite 100",," Bishop ",CA," 93514",USA,2021-09-01
43581,607,Default,Bureau of Land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93514,USA,2021-09-01
43585,1268,Default,Bureau of Land Management,Ukiah Field Office,"  2550 North State Street",Ukiah,CA,95482,USA,2021-10-28
43586,13358,Default,Bureau of Land Management,Ukiah Field Office,2550 North State Street," Ukiah",CA," 95482",USA,2022-06-17
43589,13362,Default,Bureau of Land Management," El Centro Field Office",1661 S. 4th Street," El Centro",CA," 92243",USA,2022-03-04
435891,12791,Default,1001 Highway 1,,,San Antonio,NM,,USA,2020-12-09
43590,13365,Default," Bureau of Land Management",Ukiah Field Office,2550 North State Street," Ukiah",CA," 95482",USA,2022-06-28
43593,1235,Default,Bureau of Land Managment," Ukiah Field Office"," 2550 North State Street",Ukiah,CA,95482,USA,2021-09-01
43594,13376,Default," El Centro Field Office ",1661 S. 4th Street,,El Centro ,CA," 92243",USA,2021-10-07
43596,13389,Default,El Centro Field Office,1661 S. 4th Street,," El Centro ",CA," 92243",USA,2022-06-17
43597,1136,Default,Bureau of Land Management,Bishop Field Office," 351 Pacu Lane,Suite 100",Bishop,CA,93514,USA,2021-09-01
43600,1684,Default,Bureau of Land Management,Black Rock Field Office,5100 E. Winnemucca Blvd,Winnemucca,NV,89445,USA,2022-02-09
43601,13409,Default," El Centro Field Office",1661 S. 4th Street,," El Centro",CA," 92243",USA,2021-09-01
43602,13410,Default," El Centro Field Office",1661 S. 4th Street,," El Centro",CA," 92243",USA,2022-06-17
43604,13421,Default,El Centro Field Office ,1661 S. 4th Street,," El Centro ",CA,92243,USA,2021-09-01
43607,13447,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Highway 95," Needles",CA," 92363",USA,2021-09-01
43609,13457,Default," El Centro Field Office",1661 S. 4th Street,," El Centro",CA," 92243",USA,2021-09-01
43611,13460,Default," El Centro Field Office",1661 S. 4th Street,," El Centro",CA," 92243",USA,2021-09-01
43614,13476,Default," El Centro Field Office",1661 S. 4th Street,," El Centro ",CA," 92243",USA,2021-09-01
43615,13492,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Hwy 95,Needles,CA,92363,USA,2021-09-01
43618,13323,Default,Bureau of Land Management,Ridgecrest Field Office,300 S. Richmond Rd.,Ridgecrest,CA,93555,USA,2021-09-01
43621,627,Default,Grand Junction Field Office," 2815 H Road"," ",Grand Junction,CO,81506,USA,2021-09-01
43624,1709,Default,Colorado River Valley Field Office ," 2300 River Frontage Road"," ",Silt,CO,81652,USA,2021-09-01
43625,1715,Default,Royal Gorge Field Office," 3028 E. Main Street"," ",Caсon City,CO,81212,USA,2021-09-01
43628,2077,Default,Jarbidge Field Office,2536 Kimberly Road,,Twin Falls,ID,83301,USA,2021-09-01
43629,2080,Default,Morley Nelson Snake River Birds of Prey National Conservation Area      ,3948 Development Avenue,,Boise,ID,83705,USA,2022-06-28
43630,2072,Default,Pocatello Field Office,4530 Cliffs Drive,,Pocatello,ID,83204,USA,2021-09-01
43636,2066,Default,Shoshone Field Office,400 West ,,Shoshone,ID,83352,USA,2021-09-01
43640,2065,Default,Shoshone Field Office,400 West F Street,,Shoshone,ID,83352,USA,2021-09-01
43643,1738,Default,Owyhee Field Office,20 First Avenue West,,Marsing,ID,83639,USA,2021-09-01
43644,2001,Default,Four Rivers Field Office,3948 Development Ave,,Boise,ID,83705,USA,2021-09-01
43646,1731,Default,Burley Field Office,15 East 200 South,,Burley,ID,83318,USA,2022-04-14
43648,2068,Default,400 West F Street,,,Shoshone,ID,83352,USA,2021-09-01
43649,624,Default,1005 Selway Drive," "," ",Dillion,MT,59725,USA,2021-09-01
43650,1788,Default,3255 Fort Missoula Road," "," ",Missoula,MT,59801,USA,2021-09-01
43651,13101,Default," Dillon Field Office ",1005 Selway Drive,," Dillon",MT," 59725",USA,2021-09-01
43652,1786,Default,Malta Field Office," 501 S. 2nd Street East"," ",Malta,MT,59538,USA,2021-09-01
43653,3116,Default,Pompeys Pillar National Monument,3039 US Highway 312,,Pompeys Pillar,MT,59064,USA,2022-06-23
43654,1787,Default,RT 1-4775,,,Glasgow,MT,59230,USA,2021-09-01
43656,3117,Default,Missouri Breaks Interpretive Center,701 7th Street,P.O. Box 1389,Fort Benton,MT,59442,USA,2021-09-01
43657,1756,Default,North Dakota Field Office,99 23rd Avenue West   Suite A,,Dickinson,ND,58601,USA,2021-09-01
43661,13363,Default,"100 Sun Ave., Suite 330",,," Albuquerque",NM,87109,USA,2021-09-01
43666,10061,Default,Roswell Field Office,2909 W. Second Street ,,Roswell,NM,88201,USA,2021-09-01
43667,1845,Default,Farmington Field Office,1235 La Plata Highway,Suite A,Farmington,NM,87401,USA,2021-09-01
43668,1835,Default,Albuquerque Field Office,"435 Montano Rd, NE",,Albuquerque,NM,87107,USA,2021-09-01
43669,1808,Default,Rio Puerco Field Office,"435 Montano, NE",,Albuquerque,NM,87107,USA,2021-09-01
43671,10062,Default,Roswell Field Office,2909 W. Second Street ,,Roswell,NM,88201,USA,2021-09-01
43673,13446,Default," Rio Puerco Field Office","100 Sun Avenue, NE","Pan American Building, Suite 330",Albuquerque,NM,87109,USA,2021-09-01
43675,10046,Default,Rio Puerco Field Office,435 Montano NE,,Albuquerque,NM,87107,USA,2021-09-01
43676,2125,Default," Roswell Field Office"," 2909 W. Second Street"," "," Roswell",NM," 88201",USA,2021-09-01
43677,10047,Default,Rio Puerco Field Office,"100 Sun Avenue, NE","Pan American Building, Suite 330",Albuquerque,NM,87109,USA,2021-09-01
43678,1803,Default,Valley of Fires Recreation Area,P.O. Box 871,,Carrizozo,NM,88301,USA,2021-09-13
43679,13352,Default,Black Rock Field Office,5100 East Winnemucca Blvd.,,Winnemucca,NV,89445,USA,2021-09-01
43681,13386,Default," Bureau of Land Management",Black Rock Field Office,5100 East Winnemucca Blvd.," Winnemucca",NV,89445,USA,2021-09-01
43682,1041,Default,Ely District Office," 702 North Industrial Way, HC 33 Box 33500 "," ",Ely,NV,89301,USA,2021-09-01
437144,12792,Default,61389 Highway 434,,,Lacombe,LA,,USA,2020-12-09
437147,1320,Default,1318 Hwy 318,,,Maybell,CO,81640,USA,2020-12-09
437153,1324,Default,North Second Street,,,Ajo,AZ,85321,USA,2020-12-09
437161,1331,Default,6263 Appalachian Hwy,,,Davis,WV,26260,USA,2020-12-09
437163,1332,Default,24 Kimbles Beach Road,,,Cape May Court House,NJ,08210,USA,2020-12-09
440024,1347,Default,1505 Sand Bluff Road,,,Ripley,TN,38063,USA,2020-12-09
440025,1348,Default,8231 Beach Road,PO Box 62 ,,Chincoteague,VA,23336,USA,2020-12-09
440028,1351,Default,37599 County Rd. 206,,,Annada,MO,63330,USA,2020-12-09
440029,4059,Default,91 US Hwy 641 North,,,Benton   ,KY,42025,USA,2020-12-09
449021,1357,Default,100 Wildlife Refuge Rd,Box 5,,Glenwood,WA,98619,USA,2020-12-09
452139,14513,Default,600-601 State Road 707,,,Jupiter,FL,33469,USA,2021-09-01
465452,444,Default,1226 Powerhouse Road,,,Camden,AL,36726-9109,USA,2022-04-14
465453,452,Default,384 Resource Mgmt Drive,,,Demopolis,AL,36732-1546,USA,2022-04-14
465457,435,Default,P.O. Box 55270,,,North Pole,AK,99705,USA,2022-04-14
465458,463,Default,7205 A W. Residence Drive,,,Wenden,AZ,85357,USA,2022-04-14
465459,12747,Default,P.O. Box 532711,,,Los Angeles,CA,90053,USA,2022-04-14
465460,526,Default,6298 Hwy 60 West,,,Conway,AR,72032,USA,2022-04-14
465461,520,Default,4305 Charles Wooden Road,P.O.BOX 7835,,Pine Bluff,AR,71611-7835,USA,2022-04-14
465462,522,Default,4305 Charles Wooden Road,P.O.BOX 7835,,Pine Bluff,AR,71611,USA,2022-04-14
465463,523,Default,P.O.Box 7835,,,Pine Bluff,AR,71611-7835,USA,2022-04-14
465464,524,Default,P.O. Box 7835,,,Pine Bluff,AR,71611-7835,USA,2022-04-14
465465,528,Default,6298 Highway 60 West,,,Conway,AR,72033,USA,2022-04-14
465466,525,Default,4305 Charles Wooden Road,P.O.BOX 7835,,Pine Bluff,AR,71611-7835,USA,2022-04-14
465467,527,Default,6298 Hwy 60 West,,,Conway,AR,72032,USA,2022-04-14
465468,521,Default,35 Wild Goose Lane,,,Tichnor,AR,72166,USA,2022-04-14
465469,530,Default,2260 N 2ND,,,Rogers,AR,72756-2439,USA,2022-04-14
465470,531,Default,10152 Outlet Park Road,,,Havana,AR,72842,USA,2022-04-14
465471,543,Default,324 W. 7th Street,,,Mountain Home,AR,72653,USA,2022-04-14
465472,533,Default,1598 Lock And Dam Road,,,Russellville,AR,72802,USA,2022-04-14
465473,149,Default,729 Channel Road,,,Arkadelphia,AR,71923-9361,USA,2022-04-14
465474,534,Default,706  Dequeen Lake Road,,,Dequeen,AR,71832,USA,2022-04-14
465475,535,Default,P.O. Box 8,,,Dierks,AR,71833,USA,2022-04-14
465476,536,Default,706 DeQueen Lake RD,,,Ashdown,AR,71832,USA,2022-04-14
465477,537,Default,P.O. Box 1088,,,Heber Springs,AR,72543-1088,USA,2022-04-14
465478,152,Default,155 Dynamite Hill Road,,,Murfreesboro,AR,71958-9720,USA,2022-04-14
465479,529,Default,6042 Lock and Dam Road,,,Ozark,AR,72949-9839,USA,2022-04-14
465480,538,Default,1528 Hwy 32 East,,,Ashdown,AR,71822-9716,USA,2022-04-14
465481,539,Default,3 Hwy 7 South,,,Plainview,AR,72857-9600,USA,2022-04-14
465482,540,Default,324 W. 7Th Street,,,Mountain Home,AR,72653,USA,2022-04-14
465484,541,Default,6042 Lock and Dam Road,,,Ozark,AR,72949-9839,USA,2022-04-14
465485,473,Default,19225 Newville Road,,,Orland,CA,95963-8901,USA,2022-04-14
465486,1252,Default,2070 Youth Way,,,Fullerton,CA,92635,USA,2022-04-14
465487,466,Default,3322 Rose Drive,,,Brea,CA,92621,USA,2022-04-14
465488,480,Default,P.O. Box 67,,,Raymond,CA,93653-0067,USA,2022-04-14
465489,467,Default,2501 Associated Road,,,Fullerton,CA,92631,USA,2022-04-14
465490,471,Default,10960 Borden Ave.,,,Pacoima,CA,91331,USA,2022-04-14
465491,474,Default,P.O. Box 6,,,Smartville,CA,95977-0006,USA,2022-04-14
465492,481,Default,P.O. Box 85,25207 Road 407,,Raymond,CA,93653-0085,USA,2022-04-14
465493,479,Default,34443 Sierra Drive,,,Lemon Cove,CA,93244-4270,USA,2022-04-14
465494,482,Default,3333 Skaggs Springs Rd,,,Geyserville,CA,95441-9644,USA,2022-04-14
465495,475,Default,P.O. Box 2344,,,Truckee,CA,96161,USA,2022-04-14
465496,483,Default,1160 Lake Mendocino Drive,,,Ukiah,CA,95482-9404,USA,2022-04-14
465497,465,Default,P.O. Box 532711,,,Los Angeles,CA,90053,USA,2022-04-14
465498,476,Default,2713 Hogan Dam Road,,,Valley Springs,CA,95252-8496,USA,2022-04-14
465499,478,Default,27295 Pine Flat Road,,,Sanger,CA,93657,USA,2022-04-14
465500,468,Default,3001 W. Pomona-Ricon Road,,,Corona,CA,91720,USA,2022-04-14
465501,1251,Default,2100 Bridgeway Blvd,,,Sausalito,CA,94965-1764,USA,2022-04-14
465502,464,Default,1585 E. Arrow Hwy.,,,Irwindale,CA,91706,USA,2022-04-14
465503,472,Default,,,,,CA,,USA,2022-04-14
465504,470,Default,6357 Woodly Ave.,,,Van Nuys,CA,91406,USA,2022-04-14
465505,477,Default,17968 Covered Bridge Road,,,Oakdale,CA,95361-1229,USA,2022-04-14
465506,1825,Default,29330 Highway 190,,,Porterville,CA,93258-1072,USA,2022-04-14
465507,469,Default,909 N. Lincoln Ave.,,,Montebello,CA,90640,USA,2022-04-14
465508,306,Default,9307 S. Wadsworth Blvd,,,Littleton,CO,80128-6901,USA,2022-04-14
465509,284,Default,9307 South Wadsworth Blvd.,,,Littleton,CO,80128-6901,USA,2022-04-14
465510,285,Default,9307 S. Wadsworth Blvd,,,Littleton,CO,80128-6901,USA,2022-04-14
465511,590,Default,29955 County Road 25.75,,,Hasty,CO,81044,USA,2022-04-14
